,R,Dens
0,0.00746387879714084,1
1,0.00793856475528696,1
2,0.00932775227306705,1
3,0.01127758321880118,1
4,0.0117225427987142,1
5,0.01175622654646081,1
6,0.01175758870173959,1
7,0.01384521958000173,1
8,0.0164629213662449,1
9,0.01965685051814468,1
10,0.01988340732017492,1
11,0.02013142484596347,1
12,0.02017605043771014,1
13,0.02250859282804357,1
14,0.02263527921533103,1
15,0.02336711529742128,1
16,0.02429190980936791,1
17,0.0245703350974754,1
18,0.02598718910859293,1
19,0.02658099931127748,1
20,0.02661824581426537,1
21,0.02704142832088596,1
22,0.02782997154242535,1
23,0.02915325287357188,1
24,0.03130494049275188,1
25,0.03214322175633796,1
26,0.03249338126402764,1
27,0.0326504509464936,1
28,0.03502220872613093,1
29,0.03534649283358458,1
30,0.03580372227017695,1
31,0.03583117804772096,1
32,0.03616482877820167,1
33,0.03755530977967585,1
34,0.03835392999391159,1
35,0.03840293216393085,1
36,0.03894244209218928,1
37,0.03963863245997781,1
38,0.04161447134937537,1
39,0.04290180917889926,1
40,0.04326959255440372,1
41,0.04518561788322452,1
42,0.04599592728643093,1
43,0.04665258839991557,1
44,0.04714427194241247,1
45,0.04719983522612816,1
46,0.04802925371435753,1
47,0.04827991490859115,1
48,0.04963566143157792,1
49,0.05029731178945027,1
50,0.05049176178363706,1
51,0.05180560564105063,1
52,0.05201723099329601,1
53,0.05262340609082963,1
54,0.05299526450557976,1
55,0.05339826067606786,1
56,0.05343806511900816,1
57,0.05348705699147795,1
58,0.05465389071612779,1
59,0.05500259948956779,1
60,0.05548495213209416,1
61,0.05615777832653582,1
62,0.05632874035622867,1
63,0.05646886017000421,1
64,0.05992471629920019,1
65,0.0605164527633984,1
66,0.06064906904554535,1
67,0.06074165269634034,1
68,0.06178520241720199,1
69,0.06287772995765678,1
70,0.06594785811789598,1
71,0.0661934980406974,1
72,0.06638734330379803,1
73,0.06700322958308075,1
74,0.06712700010804684,1
75,0.06770626753737422,1
76,0.06773375459234734,1
77,0.06856490506673338,1
78,0.06894127643270204,1
79,0.06933687728735165,1
80,0.06938972344365221,1
81,0.06941484473741724,1
82,0.0700219528398702,1
83,0.07013559225072918,1
84,0.07055463467643112,1
85,0.07203590043942563,1
86,0.0725644249967877,1
87,0.07292786291471368,1
88,0.07338661486787561,1
89,0.07356002803078981,1
90,0.07369139129821879,1
91,0.07385276298948415,1
92,0.0738671909373385,1
93,0.07455184616513456,1
94,0.07506357908315095,1
95,0.07521435884700262,1
96,0.07535728921608208,1
97,0.07552209260982795,1
98,0.0758784179327119,1
99,0.07615321197715061,1
100,0.07645630848114954,1
101,0.07678165223098123,1
102,0.0769206244427127,1
103,0.07703844196435025,1
104,0.07710631066791286,1
105,0.07718082985061168,1
106,0.07720945219188967,1
107,0.07806457937254457,1
108,0.0785079315985458,1
109,0.08088169944966728,1
110,0.0809312850528079,1
111,0.08143325859755782,1
112,0.08165275322859318,1
113,0.08178290626695509,1
114,0.08235135008083007,1
115,0.0824110313438859,1
116,0.08269921531705951,1
117,0.08340913656969563,1
118,0.0835534268752494,1
119,0.08374707752635333,1
120,0.08454749518646679,1
121,0.08484075041788786,1
122,0.08509233143523744,1
123,0.08516332758240121,1
124,0.08549012294482015,1
125,0.08576401268093177,1
126,0.08601482008863795,1
127,0.0861447298180711,1
128,0.08720282876861254,1
129,0.08734329706464455,1
130,0.08772264213442636,1
131,0.08841619744296386,1
132,0.08855130091645658,1
133,0.0886216983214423,1
134,0.0895995666561915,1
135,0.08961821534349196,1
136,0.08985321762170621,1
137,0.08987359062055224,1
138,0.09016796658147161,1
139,0.09017654186884014,1
140,0.09071067690044726,1
141,0.09087574149884797,1
142,0.09116531815352674,1
143,0.09226619582675633,1
144,0.09230531276354911,1
145,0.09278926752626673,1
146,0.09304749322217688,1
147,0.0938747070501288,1
148,0.09407579357863732,1
149,0.09440216812903048,1
150,0.09491065817617866,1
151,0.09510657023311712,1
152,0.09533214793711413,1
153,0.0958972635647649,1
154,0.0963503190476072,1
155,0.09718601000038794,1
156,0.09729466997728664,1
157,0.09734158927117736,1
158,0.09800424998917913,1
159,0.09990859957679925,1
160,0.1004573566174087,1
161,0.1007689252194448,1
162,0.1009220260821185,1
163,0.1013052292169562,1
164,0.1014557632287026,1
165,0.1016265959259231,1
166,0.1017896402090156,1
167,0.102084210413923,1
168,0.1023313486555906,1
169,0.1025518848835275,1
170,0.1028532503854908,1
171,0.1030024649117113,1
172,0.1036241536343489,1
173,0.1040982411537519,1
174,0.1050977649422213,1
175,0.1054515124818345,1
176,0.1055198551480437,1
177,0.1067374348597589,1
178,0.1067425702153844,1
179,0.1068572352342663,1
180,0.107139815904066,1
181,0.1077091418496295,1
182,0.1082879129487116,1
183,0.1083707517477136,1
184,0.1085856988828072,1
185,0.1087806919896534,1
186,0.1089784233274488,1
187,0.1091430682905816,1
188,0.1096106344238573,1
189,0.1098742848803115,1
190,0.1101285586735333,1
191,0.1102427545964278,1
192,0.1105630571556181,1
193,0.1105902372874929,1
194,0.1111546064175318,1
195,0.1112304005432698,1
196,0.1115057229481363,1
197,0.1115652652910521,1
198,0.1118724208295339,1
199,0.1119039263368239,1
200,0.1122632062115425,1
201,0.1124404913199375,1
202,0.1128396251222788,1
203,0.1130146346370855,1
204,0.1130300314231489,1
205,0.113287885804073,1
206,0.1135582347878395,1
207,0.1136371117542916,1
208,0.1139222082521481,1
209,0.1140894734795969,1
210,0.114179260394935,1
211,0.1147358472837769,1
212,0.1149589632967609,1
213,0.1151295458343095,1
214,0.1153473662828524,1
