,R,vel,velerr
0,0.1206303443686806,-140.17,4.429999828338623
1,0.1463949563491998,-149.87,4.869999885559082
2,0.1526516288734025,-142.8,3.700000047683716
3,0.1544472594489975,-141.76,19.86000061035156
4,0.1693898260948261,-143.69,3.559999942779541
5,0.1719232014641958,-137.0,4.0
6,0.1818872874035487,-127.2,20.20000076293945
7,0.1849384287624667,-153.63,3.819999933242798
8,0.1862806056899276,-150.8,17.60000038146973
9,0.2041316211050861,-136.62,4.329999923706055
10,0.2081338380489866,-154.91,4.239999771118164
11,0.2314214924478687,-144.96,5.239999771118164
12,0.2350112280144652,-130.85,8.5
13,0.2648396049675992,-141.33,2.220000028610229
14,0.2648722919999586,-136.4,5.190000057220459
15,0.2650519767396941,-116.5,3.069999933242798
16,0.283056584609955,-144.5,3.099999904632568
17,0.2847285054505916,-141.38,5.440000057220459
18,0.2891295741959458,-153.8,5.400000095367432
19,0.294447515285208,-128.9,2.099999904632568
20,0.314695739216788,-144.1,4.5
21,0.3161264720571281,-151.91,3.519999980926514
22,0.323562137031688,-138.43,4.380000114440918
23,0.3373077221458081,-139.6,2.799999952316284
24,0.3429184981077917,-140.7,3.700000047683716
25,0.3508483527083592,-144.05,4.53000020980835
26,0.3518212966757743,-131.6,2.690000057220459
27,0.3564839619596736,-110.64,3.529999971389771
28,0.3571572924744917,-137.52,7.489999771118164
29,0.3584556655933525,-139.7,3.799999952316284
30,0.379740664499696,-133.84,4.329999923706055
31,0.3972554403622487,-136.7,2.400000095367432
32,0.4012255024376188,-142.2,12.5
33,0.404279318232712,-165.86,8.630000114440918
34,0.4088212105265711,-139.2,4.949999809265137
35,0.4171174078192364,-142.5,3.700000047683716
36,0.4472046367269727,-148.9,2.299999952316284
37,0.4701814705014448,-140.24,5.110000133514404
38,0.4774489433884471,-146.3,6.099999904632568
39,0.4874090462401892,-131.35,5.28000020980835
40,0.4977873645186264,-123.41,11.35999965667725
41,0.5082816254430523,-154.87,4.949999809265137
42,0.510736247502305,-130.6,2.099999904632568
43,0.5122526102386561,-141.84,5.820000171661377
44,0.5262539601029982,-150.04,3.849999904632568
45,0.5381158393673408,-123.6,2.299999952316284
46,0.6001394622554301,-157.48,4.679999828338623
47,0.6194427194875362,-169.92,5.039999961853027
48,0.6318068039908799,-155.4,4.800000190734863
49,0.6374994371592115,-143.74,4.300000190734863
50,0.6379972535805352,-155.6,2.299999952316284
51,0.6383783494767405,-121.88,4.329999923706055
52,0.6435608717715416,-148.11,5.059999942779541
53,0.6441407754609884,-138.76,5.349999904632568
54,0.6467486668898974,-135.01,4.360000133514404
55,0.6471597843812933,-173.1,15.5600004196167
56,0.6744492130839507,-145.4,2.799999952316284
57,0.7296306748464156,-143.2,3.200000047683716
58,0.7630024303983008,-155.2,7.300000190734863
59,0.7990872793228375,-148.76,3.420000076293945
60,0.801558830915506,-119.5,3.880000114440918
61,0.8047100663117696,-141.7,2.900000095367432
62,0.8329937540388647,-160.96,6.159999847412109
63,0.835737033400373,-139.48,13.8100004196167
64,0.8465286244277898,-148.84,5.119999885559082
65,0.8492115662200487,-139.3,2.700000047683716
66,0.8646418073155507,-154.83,8.800000190734863
67,1.073495510245224,-135.5,2.099999904632568
68,1.107454262817723,-163.2,4.400000095367432
69,1.628262214746057,-147.1,2.799999952316284
