,R,Dens
0,0.004007968722460974,1
1,0.01009968180529098,1
2,0.01398912373133438,1
3,0.01999373042427733,1
4,0.02804308583692041,1
5,0.05324318370973911,1
6,0.06050208728568295,1
7,0.0695407097677726,1
8,0.06965367010657081,1
9,0.07618803897402042,1
10,0.07628903082008981,1
11,0.07851539951212543,1
12,0.08558027812010575,1
13,0.08847700405131782,1
14,0.09148402654787546,1
15,0.09295502793489745,1
16,0.0946082060081885,1
17,0.0966808562334347,1
18,0.100529157662682,1
19,0.1022706902484181,1
20,0.1071523573604302,1
21,0.1073226410465892,1
22,0.1078328370667289,1
23,0.1155860953371559,1
24,0.1172095624428063,1
25,0.1183101722527468,1
26,0.1206303443686806,1
27,0.1311935827284606,1
28,0.1330012725614289,1
29,0.1341331180637376,1
30,0.135496400051835,1
31,0.1367462418201787,1
32,0.1433496512625153,1
33,0.1454105922098625,1
34,0.1458601279032473,1
35,0.1461560330932762,1
36,0.1463949563491998,1
37,0.1526516288734025,1
38,0.154077708350627,1
39,0.1544472594489975,1
40,0.1552341325267698,1
41,0.1575819770771384,1
42,0.1583877184809288,1
43,0.1588833342447598,1
44,0.1693898260948261,1
45,0.1719232014641958,1
46,0.175790068873909,1
47,0.176551590202324,1
48,0.1810727531017521,1
49,0.1818872874035487,1
50,0.1849384287624667,1
51,0.1862806056899276,1
52,0.1872119075364372,1
53,0.1879466184901644,1
54,0.192485796170742,1
55,0.1937259802398605,1
56,0.2041316211050861,1
57,0.2053707128053477,1
58,0.2063584810115804,1
59,0.2081338380489866,1
60,0.2156133277015643,1
61,0.2189998118920082,1
62,0.219153717919869,1
63,0.2197841344587962,1
64,0.2203875414545529,1
65,0.2254135018510448,1
66,0.2266018313621491,1
67,0.2314214924478687,1
68,0.2348681290291584,1
69,0.2350112280144652,1
70,0.237078743404554,1
71,0.240093882484773,1
72,0.2412201558727784,1
73,0.2417393942216395,1
74,0.2440639328608259,1
75,0.2472569080099385,1
76,0.2532309309529492,1
77,0.2543390543124373,1
78,0.2618706719498642,1
79,0.2648396049675992,1
80,0.2648722919999586,1
81,0.2650519767396941,1
82,0.2674802487735803,1
83,0.2730730067940427,1
84,0.2736385783870403,1
85,0.2748191322073383,1
86,0.2785707766984353,1
87,0.283056584609955,1
88,0.2847285054505916,1
89,0.2861168649957111,1
90,0.2891295741959458,1
91,0.2907648061134975,1
92,0.294447515285208,1
93,0.2957093674489246,1
94,0.3016681422848796,1
95,0.3034192293066719,1
96,0.3108764596830174,1
97,0.314695739216788,1
98,0.3161264720571281,1
99,0.3182547171821117,1
100,0.3202281752776997,1
101,0.3235371740979696,1
102,0.323562137031688,1
103,0.3365115330395503,1
104,0.3373077221458081,1
105,0.3429184981077917,1
106,0.3496631546519966,1
107,0.3508483527083592,1
108,0.3518212966757743,1
109,0.3529089368684284,1
110,0.3536872465257434,1
111,0.3564839619596736,1
112,0.3567613109716701,1
113,0.3571572924744917,1
114,0.3584556655933525,1
115,0.3591694077177504,1
116,0.3615134423680976,1
117,0.3686734622968014,1
118,0.3696007992748974,1
119,0.379740664499696,1
120,0.3908279189248952,1
121,0.3972554403622487,1
122,0.3986586999898815,1
123,0.4012255024376188,1
124,0.404279318232712,1
125,0.4049326904784361,1
126,0.4088212105265711,1
127,0.4118323971500728,1
128,0.4171174078192364,1
129,0.4297738866263538,1
130,0.4344585789209593,1
131,0.4365306676131414,1
132,0.4472046367269727,1
133,0.4540836776738578,1
134,0.4586525633950753,1
135,0.4701814705014448,1
136,0.4774489433884471,1
137,0.4774979883095767,1
138,0.4874090462401892,1
139,0.4930359098096945,1
140,0.4945968621327837,1
141,0.4977873645186264,1
142,0.5003791556427434,1
143,0.5082816254430523,1
144,0.5083044183361849,1
145,0.5091671812511527,1
146,0.510736247502305,1
147,0.5122526102386561,1
148,0.5257208785674204,1
149,0.5262539601029982,1
150,0.5381158393673408,1
151,0.5682325762875695,1
152,0.6001394622554301,1
153,0.6194427194875362,1
154,0.6318068039908799,1
155,0.6374994371592115,1
156,0.6379972535805352,1
157,0.6383783494767405,1
158,0.6435608717715416,1
159,0.6441407754609884,1
160,0.6467486668898974,1
161,0.6471597843812933,1
162,0.6744492130839507,1
163,0.7296306748464156,1
164,0.7630024303983008,1
165,0.7990872793228375,1
166,0.801558830915506,1
167,0.8047100663117696,1
168,0.8329937540388647,1
169,0.835737033400373,1
170,0.8465286244277898,1
171,0.8492115662200487,1
172,0.8646418073155507,1
173,1.073495510245224,1
174,1.107454262817723,1
175,1.628262214746057,1
