,R,Dens
0,0.01892626265341159,1
1,0.03357843409463183,1
2,0.05896418578937204,1
3,0.05899252881376531,1
4,0.07149482840616321,1
5,0.07651577791071684,1
6,0.08411601982086682,1
7,0.08652935874951881,1
8,0.08762344138266949,1
9,0.09000289636328777,1
10,0.09157310425484341,1
11,0.09187151956332244,1
12,0.1021730858778112,1
13,0.1022598563311672,1
14,0.108477658958583,1
15,0.1111971806366023,1
16,0.1114351657016746,1
17,0.1267635646767961,1
18,0.1299845973092822,1
19,0.1352187597215559,1
20,0.136046063367339,1
21,0.1375340728236565,1
22,0.1417179598924009,1
23,0.1418739599170591,1
24,0.1447406434642091,1
25,0.1457892233489701,1
26,0.1488733549165492,1
27,0.1518755240734042,1
28,0.1560047363894065,1
29,0.1567985784702105,1
30,0.1568043405301512,1
31,0.1577004568983717,1
32,0.1588118204269674,1
33,0.1596394177431192,1
34,0.1600742376483039,1
35,0.1611402308162247,1
36,0.1641560282032939,1
37,0.1659069973844269,1
38,0.1682746152654526,1
39,0.1748497256890755,1
40,0.1760021316521328,1
41,0.1768949425478704,1
42,0.1814584496742115,1
43,0.1828296923512113,1
44,0.1849412973233958,1
45,0.1852534598065808,1
46,0.1885318919760044,1
47,0.1888130925037171,1
48,0.1904455573812664,1
49,0.1935619472048122,1
50,0.1953929285232106,1
51,0.1959156001762141,1
52,0.1973779523452961,1
53,0.1977680818595176,1
54,0.1980797010818354,1
55,0.2004431240635836,1
56,0.2007295033693577,1
57,0.2008550523599117,1
58,0.2045513289875908,1
59,0.2048548566835221,1
60,0.2052802142815991,1
61,0.205438578318361,1
62,0.2056400870409617,1
63,0.2093355816077298,1
64,0.2094405487581086,1
65,0.2103657654581422,1
66,0.2123434013670165,1
67,0.2136128496695366,1
68,0.2176445161653526,1
69,0.2186095812290096,1
70,0.2190277022825704,1
71,0.219990422150819,1
72,0.2252678408220503,1
73,0.2308253750832728,1
74,0.2333033564054494,1
75,0.2338098744045427,1
76,0.2366571068175216,1
77,0.2368112894880784,1
78,0.2395780745386467,1
79,0.2404809743806272,1
80,0.2433097963341338,1
81,0.2498405095240578,1
82,0.2522476341059629,1
83,0.2533893280304604,1
84,0.2556854491307809,1
85,0.2590046269544619,1
86,0.259684121952015,1
87,0.2598493624759503,1
88,0.2611177118999227,1
89,0.261589962851686,1
90,0.2626860086808641,1
91,0.2645038848703892,1
92,0.2651192953300994,1
93,0.2651747012901082,1
94,0.2654548831252254,1
95,0.2671934872663486,1
96,0.2676712393906916,1
97,0.2677510398786002,1
98,0.2687515171008354,1
99,0.2690107575040885,1
100,0.2690414522661566,1
101,0.2692456484012049,1
102,0.2697770952981406,1
103,0.2713231804882832,1
104,0.2715416600118245,1
105,0.2728968912200366,1
106,0.273318587470552,1
107,0.2761921072159664,1
108,0.2776595214509621,1
109,0.2794480029106022,1
110,0.280384668492704,1
111,0.2808236064827158,1
112,0.281678540436722,1
113,0.2847948727028198,1
114,0.285849242525572,1
115,0.2863836271038628,1
116,0.2865069519995664,1
117,0.2925115200467994,1
118,0.2926090741112702,1
119,0.2952252574547771,1
120,0.2954771091978858,1
121,0.2964466898470889,1
122,0.3026302418676526,1
123,0.3027272056839107,1
124,0.3044121232413787,1
125,0.3104098821008526,1
126,0.3127068618580776,1
127,0.3174066856383083,1
128,0.3184780566278086,1
129,0.3207281767514386,1
130,0.3215855712812276,1
131,0.3218052038827838,1
132,0.3239770869295222,1
133,0.3244554729431362,1
134,0.3248344191110527,1
135,0.3255141664238159,1
136,0.3258311359860026,1
137,0.3260818897407171,1
138,0.3313996073127325,1
139,0.3328661551455168,1
140,0.3343044364870168,1
141,0.3344065697685152,1
142,0.3351243745764899,1
143,0.3353368579690854,1
144,0.3370732800802461,1
145,0.3375033298878772,1
146,0.3391748239881893,1
147,0.3407594106425616,1
148,0.3409618264768895,1
149,0.3414796145268814,1
150,0.3429035659488377,1
151,0.3444148018205763,1
152,0.3460254111594177,1
153,0.3460751608030862,1
154,0.3489165113798945,1
155,0.3498772080897452,1
156,0.3499006098869528,1
157,0.3500923634366409,1
158,0.352385664908097,1
159,0.3585234696157935,1
160,0.3596891185214511,1
161,0.3600203134563768,1
162,0.3618115296569004,1
163,0.3626483166916665,1
164,0.3646598831044096,1
165,0.3651757315955466,1
166,0.3655105068927702,1
167,0.3700979316267713,1
168,0.3710222308083859,1
169,0.372377436114404,1
170,0.3739314912182093,1
171,0.3752395454279795,1
172,0.3756274847872078,1
173,0.3760850148905109,1
174,0.3779243907899326,1
175,0.378407212239342,1
176,0.3785049183603866,1
177,0.380151466317922,1
178,0.3836474415531752,1
179,0.3842209492950059,1
180,0.3852167709694491,1
181,0.3864370536525394,1
182,0.3866694592341011,1
183,0.3869614283812038,1
184,0.3874418075258626,1
185,0.387995596279282,1
186,0.3881415416945774,1
187,0.3885209977044771,1
188,0.3891228236193436,1
189,0.3891882133521808,1
190,0.3917934860401296,1
191,0.3936830118582096,1
192,0.3953510944523905,1
193,0.3964342052074785,1
194,0.3981062248518283,1
195,0.3983030983149347,1
196,0.3984871098663529,1
197,0.398631630819111,1
198,0.4006381373398545,1
199,0.4018986002960829,1
200,0.4025349196861314,1
201,0.4039810946709927,1
202,0.4060238546254198,1
203,0.4061168490035338,1
204,0.4071251711079635,1
205,0.4081626764619994,1
206,0.4083912733467487,1
207,0.4088342370116496,1
208,0.4090456357511654,1
209,0.4101276791575362,1
210,0.4107512294670529,1
211,0.4115790552464559,1
212,0.412886102374277,1
213,0.4156680518493161,1
214,0.4172212184492337,1
215,0.4174972697762304,1
