,R,vel,velerr
0,0.01846060500555658,-287.2,1.899999976158142
1,0.01896568010951856,-310.1,1.399999976158142
2,0.02584854070907189,-304.9,0.699999988079071
3,0.02719338294601844,-300.6,4.599999904632568
4,0.02734132234670008,-289.2,0.6000000238418579
5,0.02770267541831086,-290.1,0.8999999761581421
6,0.02868928899077997,-294.2,0.300000011920929
7,0.03147744621683084,-297.3,1.200000047683716
8,0.03264066734551169,-277.27,1.399999976158142
9,0.03455018368335364,-298.3,1.299999952316284
10,0.03519469826669318,-290.669006,0.1263899952173233
11,0.03606641413779303,-308.9,1.100000023841858
12,0.03857627757308565,-298.5,0.6000000238418579
13,0.03923922889676698,-292.0,0.8999999761581421
14,0.04139665157460502,-278.7,1.399999976158142
15,0.04230786854372465,-293.0,1.100000023841858
16,0.04301668656425735,-293.9,0.4000000059604645
17,0.0430504100954306,-288.1,0.5
18,0.04640558334904945,-292.4,0.6000000238418579
19,0.04710923491552938,-300.2,0.6000000238418579
20,0.05012188668803236,-296.2,1.100000023841858
21,0.05087752321935458,-290.76,1.509999990463257
22,0.05128141131910113,-296.41,1.039999961853027
23,0.05197456880887855,-300.009003,0.01372500043362379
24,0.05200113828223447,-296.7,0.4000000059604645
25,0.05219524228669134,-280.0,0.8999999761581421
26,0.05464067536364809,-296.4,0.5
27,0.06109540082245116,-292.71,1.110000014305115
28,0.06181753268620985,-289.6,5.800000190734863
29,0.06262435921842571,-288.5,0.5
30,0.06296064088604952,-284.28,0.8199999928474426
31,0.06336261485581379,-293.61,1.429999947547913
32,0.06448463149575531,-270.906006,0.07540199905633926
33,0.06491049010517855,-294.0,1.700000047683716
34,0.0650324685013309,-293.5,1.299999952316284
35,0.0651601139187704,-295.86,1.379999995231628
36,0.06525264251599429,-291.1,4.739999771118164
37,0.06554041097212142,-292.2,0.4000000059604645
38,0.06819199129010985,-296.1,3.0
39,0.06986833284579338,-287.162994,0.08969400078058243
40,0.07062438207049634,-296.6,0.699999988079071
41,0.07067512910279708,-288.3,0.800000011920929
42,0.07097332440988835,-292.9,0.699999988079071
43,0.07205876459097854,-272.54,1.679999947547913
44,0.07270428981726572,-292.135986,0.07718700170516968
45,0.073329430406584,-291.5,3.299999952316284
46,0.07382178970579556,-291.7,2.799999952316284
47,0.07451383678866559,-291.8,3.0
48,0.07481045139052923,-298.8,2.700000047683716
49,0.07502736826680007,-297.6,3.299999952316284
50,0.07515016818895695,-292.34,1.100000023841858
51,0.07592304738328609,-303.4,2.700000047683716
52,0.07682405871385709,-302.9,1.299999952316284
53,0.07693064662750912,-296.2,0.8999999761581421
54,0.07775450144706378,-274.4,0.5
55,0.07810111476977263,-298.7,1.100000023841858
56,0.07992854620916794,-275.4,3.700000047683716
57,0.08047358445489243,-296.8,1.600000023841858
58,0.08189646472704615,-272.94,1.929999947547913
59,0.0825350225518047,-284.6,1.100000023841858
60,0.08271268579329501,-299.4,3.599999904632568
61,0.08305037589917462,-300.6,3.099999904632568
62,0.08383369905275012,-296.4,2.700000047683716
63,0.08572746017979314,-297.05,0.8899999856948853
64,0.08665429068738972,-302.4,2.700000047683716
65,0.08780498394744318,-274.8,3.200000047683716
66,0.08795247011314862,-288.0,1.100000023841858
67,0.08797148425739194,-292.5,2.5
68,0.08810454193820004,-289.9,1.799999952316284
69,0.08850999223317844,-277.5,1.100000023841858
70,0.08852665013392068,-295.0,1.399999976158142
71,0.08878810366668989,-280.4,3.0
72,0.08933986903572523,-291.3,3.400000095367432
73,0.08943936684786828,-289.5,0.6000000238418579
74,0.0906914535745406,-290.067993,0.05036500096321106
75,0.0908957582188918,-310.0,0.300000011920929
76,0.09138003023966304,-285.73,3.640000104904175
77,0.09265991455791933,-286.5,3.400000095367432
78,0.09397599481175002,-299.5,1.299999952316284
79,0.09534153966329358,-302.8,1.700000047683716
80,0.0967047922034382,-302.8,1.299999952316284
81,0.09757478912965264,-283.24,0.9200000166893005
82,0.0976971119563297,-285.52,0.8199999928474426
83,0.09905791996643774,-300.8,3.0
84,0.09925570894443587,-295.7,3.799999952316284
85,0.1005506445704793,-281.9,1.299999952316284
86,0.1007345613093167,-288.9,0.300000011920929
87,0.1011111908712235,-290.290985,0.04289299994707108
88,0.1019632789829917,-357.923004,0.07423800230026245
89,0.1026777854076122,-304.989014,0.1428339928388596
90,0.1027805881827521,-288.6,0.4000000059604645
91,0.1042344569083535,-289.3,1.299999952316284
92,0.1049069673456263,-293.8,0.6000000238418579
93,0.1065528361241663,-291.4,1.100000023841858
94,0.1075875865020629,-315.6,2.099999904632568
95,0.1089352215231969,-290.1,0.5
96,0.1091557147382962,-285.0,0.4000000059604645
97,0.1092898970097604,-284.5,3.599999904632568
98,0.1099797436981577,-294.9,1.399999976158142
99,0.1102078977198222,-278.940002,0.06835299730300903
100,0.1107785672837023,-299.569,0.1113869994878769
101,0.1110289219651006,-275.9,2.700000047683716
102,0.1120797964704029,-287.2,1.100000023841858
103,0.1130410042702787,-290.9,0.699999988079071
104,0.1144675538508947,-295.493011,0.04555800184607506
105,0.1155975954050204,-290.27301,0.07939600199460983
106,0.1156163729671236,-294.761993,0.07839400321245193
107,0.1157828943103196,-302.0,3.0
108,0.1162427781450398,-283.0,0.300000011920929
109,0.116962182466326,-292.7,1.299999952316284
110,0.1171555850555681,-281.3,3.099999904632568
111,0.1195178882294958,-296.2,0.4000000059604645
112,0.1204904485561389,-297.0,0.800000011920929
113,0.1238159301606345,-298.5,2.900000095367432
114,0.1242857112320853,-289.1,1.600000023841858
115,0.1246003977001871,-296.147003,0.009100999683141708
