,R,vel,velerr
0,0.05856917832490505,29.8,2.700000047683716
1,0.06240103406574513,27.1,2.799999952316284
2,0.06649057690315624,35.2,2.400000095367432
3,0.06873002317514854,27.2,2.5
4,0.07333547769355168,39.2,4.699999809265137
5,0.08944785518603542,29.2,1.700000047683716
6,0.09138885724187894,39.9,1.600000023841858
7,0.09560492273186187,19.9,10.30000019073486
8,0.1057728442806924,22.7,1.899999976158142
9,0.1100870150349313,25.9,1.5
10,0.110154110264513,21.9,0.800000011920929
11,0.1139338097333338,20.6,8.5
12,0.1146444900871789,24.4,1.5
13,0.1180445086976032,24.6,5.099999904632568
14,0.1192038742785217,21.2,5.400000095367432
15,0.1200117094515097,23.5,1.0
16,0.1315972827451845,32.3,6.800000190734863
17,0.139987909150091,27.5,2.700000047683716
18,0.1488827251427648,24.2,3.0
19,0.1492957116698589,48.5,8.199999809265137
20,0.1515105871834964,21.9,1.799999952316284
21,0.1553554327836778,44.5,0.699999988079071
22,0.1674130529971427,44.3,4.5
23,0.1735222555177159,30.4,2.099999904632568
24,0.1756060085882991,26.7,2.0
25,0.1759578821464113,24.8,1.600000023841858
26,0.1775031038853032,8.6,3.599999904632568
27,0.1777039063358559,21.9,2.400000095367432
28,0.180483115528655,23.8,1.0
29,0.1806579629484652,36.1,4.0
30,0.1817813992763606,31.1,2.599999904632568
31,0.1842355388729104,45.6,1.0
32,0.188884174911305,20.9,2.200000047683716
33,0.1923316602533792,36.7,1.100000023841858
34,0.1956697178622568,14.5,1.899999976158142
35,0.2031789114377466,36.9,5.0
36,0.2061755827311645,21.3,0.8999999761581421
37,0.2120639532789352,21.3,1.299999952316284
38,0.2141244186147999,19.2,0.800000011920929
39,0.2161790719946792,34.6,2.299999952316284
40,0.2176242034340648,14.4,2.5
41,0.2186719713298592,20.1,6.400000095367432
42,0.2195953078785605,43.5,3.200000047683716
43,0.2203395159743604,25.4,3.700000047683716
44,0.2208893661373995,11.8,6.5
45,0.2209112310821394,50.2,7.300000190734863
46,0.2237342153266137,17.5,2.400000095367432
47,0.2239419814250199,3.5,1.899999976158142
48,0.2270955633114916,33.3,6.699999809265137
49,0.2341522533180101,22.3,0.699999988079071
50,0.2392334561667588,25.1,4.699999809265137
51,0.240603571745055,30.3,6.800000190734863
52,0.2576465918092012,36.0,6.800000190734863
53,0.2590267786328032,34.5,11.80000019073486
54,0.2599447087495758,26.0,8.0
55,0.2777598996172845,31.0,3.900000095367432
56,0.2992719974993246,18.1,5.0
57,0.3025648902666699,36.8,3.400000095367432
58,0.3046658570006967,44.0,3.200000047683716
59,0.3186736993989255,26.9,3.599999904632568
60,0.3280383814650402,12.3,1.399999976158142
61,0.329468964719673,20.8,2.400000095367432
62,0.3333464068493695,41.7,8.899999618530273
63,0.3416599518397129,26.7,3.299999952316284
64,0.3426027918973359,20.0,2.599999904632568
65,0.3438307156508504,6.7,2.099999904632568
66,0.3752375587269997,30.8,2.200000047683716
67,0.3781723360980689,23.6,0.699999988079071
68,0.381852723380717,38.3,3.200000047683716
69,0.3829465155052823,30.6,0.6000000238418579
70,0.3842499604537248,27.7,3.700000047683716
71,0.3915619204906601,32.4,6.400000095367432
72,0.3931559231463406,31.9,1.399999976158142
73,0.3988961047731163,22.5,2.200000047683716
74,0.4024374029533335,25.5,0.6000000238418579
75,0.4041578418267141,22.3,4.699999809265137
76,0.4159500205931848,34.8,0.6000000238418579
77,0.4347694736043971,20.8,1.399999976158142
78,0.4360526178988752,7.5,0.6000000238418579
79,0.4454333360614794,15.6,2.099999904632568
80,0.4625994761727656,21.7,2.700000047683716
81,0.4656814202051535,11.9,3.599999904632568
82,0.4711409447235428,26.9,1.600000023841858
83,0.4770102193201781,14.8,1.100000023841858
84,0.4919684425718259,19.8,1.799999952316284
85,0.500149485151756,34.8,1.899999976158142
86,0.5142640140696381,45.0,1.100000023841858
87,0.5161049776486631,41.3,6.800000190734863
88,0.5251234246393253,40.9,1.5
89,0.5319352312661813,31.7,2.599999904632568
90,0.541117728509636,31.0,1.700000047683716
