,R,Dens
0,0.005123311101172054,1
1,0.02297209911015884,1
2,0.02567738741117291,1
3,0.02709309328826395,1
4,0.02792120152911581,1
5,0.03081455903224778,1
6,0.03713469940258107,1
7,0.03733393430524413,1
8,0.03942387660678196,1
9,0.04124136814684087,1
10,0.04620009144246567,1
11,0.04751692357764686,1
12,0.04925999256280916,1
13,0.05009277115990741,1
14,0.05033424175093706,1
15,0.05225055707695367,1
16,0.0531344380893003,1
17,0.05347181778957142,1
18,0.05551943231160814,1
19,0.06004929756410766,1
20,0.0600600704166452,1
21,0.0606837293003537,1
22,0.06163760705737809,1
23,0.06218269880236678,1
24,0.06267734038379308,1
25,0.06280175546824382,1
26,0.06289571178815473,1
27,0.06307882322726227,1
28,0.06445925853356922,1
29,0.06749532480283832,1
30,0.06768408700616606,1
31,0.06787756244486631,1
32,0.06812841133738812,1
33,0.06880219151737402,1
34,0.06974223831156284,1
35,0.07005897562528915,1
36,0.07006511244433435,1
37,0.07060772532214525,1
38,0.0713562440456436,1
39,0.07140429743011999,1
40,0.07164682822340188,1
41,0.07268562435848722,1
42,0.07466921933430894,1
43,0.07650333248540257,1
44,0.0765264658610982,1
45,0.07884257023733222,1
46,0.07985550667003014,1
47,0.08035640706198378,1
48,0.08191595967694583,1
49,0.08202452512835615,1
50,0.08207222257029721,1
51,0.08526826980256835,1
52,0.08706574908301216,1
53,0.08725708021796824,1
54,0.08829899262770717,1
55,0.0887022744594173,1
56,0.08950656646892313,1
57,0.08959739416774849,1
58,0.09190925930572443,1
59,0.09407037557347571,1
60,0.09411396107309308,1
61,0.09470035411386261,1
62,0.09513629835031671,1
63,0.09539797929728723,1
64,0.09640505082213076,1
65,0.09695223206755166,1
66,0.09839957458970085,1
67,0.09898098546312552,1
68,0.0999629875177069,1
69,0.1014579694028385,1
70,0.1014839526497625,1
71,0.1020593661930537,1
72,0.1039405054230755,1
73,0.1051768235844423,1
74,0.1075419824392115,1
75,0.1079217890795796,1
76,0.1086669666131951,1
77,0.1091161013967494,1
78,0.109354394347606,1
79,0.1101263516778342,1
80,0.1108220370646229,1
81,0.1128309761810545,1
82,0.1131072885358872,1
83,0.1145163502222824,1
84,0.1164648978891395,1
85,0.1171397180439277,1
86,0.117248332270064,1
87,0.1186742181765642,1
88,0.1190099210797638,1
89,0.119900384255476,1
90,0.1203549922598932,1
91,0.1203890265792445,1
92,0.1205338096069366,1
93,0.12090844564862,1
94,0.1212188209276833,1
95,0.1214945529826163,1
96,0.1216938578256043,1
97,0.1229250554253248,1
98,0.1237261802949725,1
99,0.1252635847776303,1
100,0.1253233441324559,1
101,0.1257777228331025,1
102,0.1268247856454037,1
103,0.128675445471245,1
104,0.1291024696730519,1
105,0.1301183239843193,1
106,0.1303646763995332,1
107,0.1307699855026896,1
108,0.1309133002638831,1
109,0.1313668966640581,1
110,0.1316479502008686,1
111,0.1329336641570721,1
112,0.1334885793684131,1
113,0.1338533873748439,1
114,0.1340893428407217,1
115,0.1349530741456081,1
116,0.1350215284211971,1
117,0.135190222131961,1
118,0.1352105151393878,1
119,0.1362540953670436,1
120,0.1363795319543677,1
121,0.1364361958069076,1
122,0.1365336673587663,1
123,0.1371752302709637,1
124,0.137409036267838,1
125,0.1374445350986965,1
126,0.1378383326830047,1
127,0.1399389550933422,1
128,0.1404789358834513,1
129,0.1412220100151191,1
130,0.1419608301314254,1
131,0.1428515714656149,1
132,0.1433558009833577,1
133,0.1449235509055199,1
134,0.1451660668510225,1
135,0.1458467687603456,1
136,0.146832714644609,1
137,0.1474445311069282,1
138,0.1476128608405658,1
139,0.1478914392191593,1
140,0.1480239453752839,1
141,0.1482459266680229,1
142,0.148596666471537,1
143,0.1487686897710267,1
144,0.1500650756227528,1
145,0.1508078566432789,1
146,0.152000797824639,1
147,0.1535462161427106,1
148,0.1543468255971953,1
149,0.1550878021527649,1
150,0.1556361663908364,1
151,0.1558035892865109,1
152,0.1561210751846105,1
153,0.1579049493484151,1
154,0.1585044555195264,1
155,0.1598304097275024,1
156,0.1601688693569208,1
157,0.1622489065265654,1
158,0.1622596469386452,1
159,0.1632751074209866,1
160,0.163629463289592,1
161,0.1637486320290161,1
162,0.1638128579186362,1
163,0.1638903893814495,1
164,0.1647485549311531,1
165,0.1649894892276697,1
166,0.1655397089540003,1
167,0.1661523756096531,1
168,0.1661902156366451,1
169,0.168334359797199,1
170,0.1686616669145346,1
171,0.1703063691507504,1
172,0.1708457752068808,1
173,0.1715213188505606,1
174,0.172302666799573,1
175,0.1727061344594397,1
176,0.1728397150944204,1
177,0.1731093206248103,1
178,0.1734108907066326,1
179,0.1736731454699832,1
180,0.1758507394026636,1
181,0.1764209479742324,1
182,0.1764447015443527,1
183,0.1768190308412368,1
184,0.1769976511283888,1
185,0.1774011002793239,1
186,0.178128111698572,1
187,0.1784314885915689,1
188,0.179041507746336,1
189,0.1805878196836551,1
190,0.1814524719032888,1
191,0.1816537507573069,1
192,0.1821899188260717,1
193,0.1833320449127809,1
194,0.1838229855990378,1
195,0.1843492479660893,1
196,0.1854489586092245,1
197,0.1855974209900253,1
198,0.1865350900213871,1
199,0.1869279508253143,1
200,0.188512456197232,1
201,0.1894898990155961,1
202,0.1918777576993621,1
203,0.19299245093107,1
204,0.1948114201473705,1
205,0.195100617237633,1
206,0.1956390093405798,1
207,0.1959931102712995,1
208,0.1975576273576093,1
209,0.1977501908534003,1
210,0.1980426756722623,1
211,0.1984668601953523,1
212,0.1986925648165661,1
213,0.1991763394082941,1
214,0.2028591209450627,1
215,0.2029441412267545,1
