,R,Dens
0,0.03403957946282615,1
1,0.05343848817769087,1
2,0.06081444384396249,1
3,0.08461741314513672,1
4,0.0848782856378726,1
5,0.0900683219858723,1
6,0.1029409297013854,1
7,0.1041504317608099,1
8,0.1224420711758676,1
9,0.1234512547014548,1
10,0.126801898284893,1
11,0.1300011632152088,1
12,0.136074418757326,1
13,0.1417172801094256,1
14,0.1421709218083955,1
15,0.1430057830478537,1
16,0.1452188606019396,1
17,0.1484604260037118,1
18,0.1680954077815673,1
19,0.1751839880555615,1
20,0.1783168562712382,1
21,0.1839387844256449,1
22,0.1868525096772026,1
23,0.1933730257443688,1
24,0.1960254482054535,1
25,0.1991569899285568,1
26,0.2000575608178774,1
27,0.2009143966545694,1
28,0.2307299058072963,1
29,0.2310930273263956,1
30,0.233109065681282,1
31,0.2406337294328117,1
32,0.2459502498044473,1
33,0.274778737328708,1
34,0.2776033592995382,1
35,0.2807823682045044,1
36,0.2816834416906405,1
37,0.2845802507038625,1
38,0.2880618596599364,1
39,0.3009906210090117,1
40,0.3059721273116114,1
41,0.3082675415935401,1
42,0.3296720011460788,1
43,0.3371053373648576,1
44,0.3383946580503816,1
45,0.3385972566775598,1
46,0.3453331308446456,1
47,0.348785222980883,1
48,0.3504767453014795,1
49,0.3548007919433056,1
50,0.3555512702445902,1
51,0.3742913115598532,1
52,0.3849630809742432,1
53,0.3901196244291307,1
54,0.3945355909253881,1
55,0.4086130378754373,1
56,0.4119373232658191,1
57,0.4192031408377241,1
58,0.4274492685434203,1
59,0.4497654712886539,1
60,0.4542765037171022,1
61,0.4560862624692537,1
62,0.4583495207973453,1
63,0.4645406107921745,1
64,0.4735123749970287,1
65,0.478289727187872,1
66,0.4846393756062777,1
67,0.4923097888742336,1
68,0.4993835704859882,1
69,0.514858875302395,1
70,0.521598186826748,1
71,0.5704971274289808,1
72,0.5810796695459061,1
73,0.5850903262348414,1
74,0.5863101958170571,1
75,0.6007144086472689,1
76,0.6129300409628241,1
77,0.6690045848049668,1
78,0.6731271578268536,1
79,0.7025359875211967,1
80,0.7738345132035611,1
81,0.7742244279998995,1
82,0.7830700766774984,1
83,0.7910453784751086,1
84,0.8225265559348075,1
85,0.8669897986434273,1
86,0.8790410759451315,1
87,0.8845930703611254,1
88,0.9659314594828655,1
89,0.9805474850952922,1
90,1.038242854321858,1
91,1.07251560166662,1
92,1.140567035213026,1
93,1.376189237290112,1
