,R,vel,velerr
0,0.03403957946282615,-396.19,2.210000038146973
1,0.05343848817769087,-404.57,2.700000047683716
2,0.06081444384396249,-419.28,3.140000104904175
3,0.08461741314513672,-400.37,3.200000047683716
4,0.0848782856378726,-370.03,5.679999828338623
5,0.0900683219858723,-402.35,2.480000019073486
6,0.1029409297013854,-366.4,11.69999980926514
7,0.1041504317608099,-373.75,2.059999942779541
8,0.1224420711758676,-414.51,4.940000057220459
9,0.1234512547014548,-400.77,2.220000028610229
10,0.126801898284893,-365.6,12.60000038146973
11,0.1300011632152088,-409.57,2.569999933242798
12,0.136074418757326,-397.68,7.050000190734863
13,0.1417172801094256,-397.69,2.470000028610229
14,0.1421709218083955,-401.1,2.210000038146973
15,0.1430057830478537,-407.97,1.769999980926514
16,0.1452188606019396,-393.22,2.410000085830688
17,0.1484604260037118,-406.05,2.089999914169312
18,0.1680954077815673,-400.4,12.80000019073486
19,0.1751839880555615,-395.67,1.909999966621399
20,0.1783168562712382,-384.84,2.930000066757202
21,0.1839387844256449,-390.78,4.630000114440918
22,0.1868525096772026,-393.63,1.990000009536743
23,0.1933730257443688,-387.07,2.140000104904175
24,0.1960254482054535,-406.5,2.009999990463257
25,0.1991569899285568,-377.3,21.0
26,0.2000575608178774,-384.66,2.170000076293945
27,0.2009143966545694,-394.53,3.740000009536743
28,0.2307299058072963,-405.22,3.759999990463257
29,0.2310930273263956,-415.28,2.099999904632568
30,0.233109065681282,-405.91,2.980000019073486
31,0.2406337294328117,-387.19,1.710000038146973
32,0.2459502498044473,-399.9,2.269999980926514
33,0.274778737328708,-382.9,2.309999942779541
34,0.2776033592995382,-399.23,2.359999895095825
35,0.2807823682045044,-382.32,1.710000038146973
36,0.2816834416906405,-408.3,9.039999961853027
37,0.2845802507038625,-393.74,3.789999961853027
38,0.2880618596599364,-417.8,2.269999980926514
39,0.3009906210090117,-389.54,3.059999942779541
40,0.3059721273116114,-400.81,5.75
41,0.3082675415935401,-387.37,2.569999933242798
42,0.3296720011460788,-388.1,4.099999904632568
43,0.3371053373648576,-390.21,1.320000052452087
44,0.3383946580503816,-408.24,2.410000085830688
45,0.3385972566775598,-401.6,1.940000057220459
46,0.3453331308446456,-368.45,3.650000095367432
47,0.348785222980883,-412.4,2.089999914169312
48,0.3504767453014795,-414.55,5.489999771118164
49,0.3548007919433056,-405.18,1.830000042915344
50,0.3555512702445902,-407.71,3.289999961853027
51,0.3742913115598532,-400.47,3.089999914169312
52,0.3849630809742432,-398.42,1.820000052452087
53,0.3901196244291307,-403.37,3.369999885559082
54,0.3945355909253881,-399.78,2.720000028610229
55,0.4086130378754373,-388.77,2.700000047683716
56,0.4119373232658191,-405.46,3.680000066757202
57,0.4192031408377241,-391.26,2.900000095367432
58,0.4274492685434203,-377.11,2.019999980926514
59,0.4497654712886539,-389.33,2.410000085830688
60,0.4542765037171022,-427.08,5.019999980926514
61,0.4560862624692537,-403.57,2.25
62,0.4583495207973453,-400.38,3.559999942779541
63,0.4645406107921745,-385.08,2.220000028610229
64,0.4735123749970287,-391.89,3.910000085830688
65,0.478289727187872,-408.6,1.769999980926514
66,0.4846393756062777,-394.74,4.329999923706055
67,0.4923097888742336,-397.24,6.75
68,0.4993835704859882,-381.36,3.859999895095825
69,0.514858875302395,-411.81,2.019999980926514
70,0.521598186826748,-382.61,2.380000114440918
71,0.5704971274289808,-394.78,5.619999885559082
72,0.5810796695459061,-386.59,4.090000152587891
73,0.5850903262348414,-371.27,5.079999923706055
74,0.5863101958170571,-405.23,1.789999961853027
75,0.6007144086472689,-391.4,4.380000114440918
76,0.6129300409628241,-394.26,4.130000114440918
77,0.6690045848049668,-423.84,1.279999971389771
78,0.6731271578268536,-399.64,2.339999914169312
79,0.7025359875211967,-394.9,2.549999952316284
80,0.7738345132035611,-397.22,2.309999942779541
81,0.7742244279998995,-405.3,5.380000114440918
82,0.7830700766774984,-413.77,2.240000009536743
83,0.7910453784751086,-385.12,2.109999895095825
84,0.8225265559348075,-388.28,1.769999980926514
85,0.8669897986434273,-407.42,2.279999971389771
86,0.8790410759451315,-384.89,3.690000057220459
87,0.8845930703611254,-411.39,2.009999990463257
88,0.9659314594828655,-398.24,5.139999866485596
89,0.9805474850952922,-404.89,6.139999866485596
90,1.038242854321858,-386.07,4.059999942779541
91,1.07251560166662,-409.04,3.470000028610229
92,1.140567035213026,-393.72,2.859999895095825
93,1.376189237290112,-409.75,2.410000085830688
