,R,Dens
0,0.005643672414732017,1
1,0.01130154227314008,1
2,0.01267921228680245,1
3,0.0151125298021831,1
4,0.02041320257236616,1
5,0.02440284295980339,1
6,0.02593367644101147,1
7,0.02863993797093082,1
8,0.03087069719889717,1
9,0.03313481240731891,1
10,0.03487003753710437,1
11,0.0371738639333675,1
12,0.03751517985933923,1
13,0.03944647568176966,1
14,0.03969681697534433,1
15,0.04024045339553204,1
16,0.04147427354605816,1
17,0.04171331856557529,1
18,0.04261228521303637,1
19,0.0455509291146893,1
20,0.04756645965276613,1
21,0.0476475816644551,1
22,0.04835696314066672,1
23,0.04984042547814437,1
24,0.05224319957828305,1
25,0.05510219976677833,1
26,0.05543094127482692,1
27,0.05676691240053285,1
28,0.05912143445567802,1
29,0.05970222015497519,1
30,0.06054233419691478,1
31,0.06383959633103792,1
32,0.06604611566885112,1
33,0.06683396194530489,1
34,0.06793273689579529,1
35,0.06802345458449702,1
36,0.06816535558275594,1
37,0.0682235851972507,1
38,0.0687512196844842,1
39,0.06968919644433667,1
40,0.06981352613407146,1
41,0.07104662529159976,1
42,0.07424326066187607,1
43,0.07464276376152815,1
44,0.07483534745159683,1
45,0.07555891595783068,1
46,0.07654791437965065,1
47,0.07906258304527207,1
48,0.07991075570285487,1
49,0.0814224882221868,1
50,0.08312057728360517,1
51,0.08336360777681466,1
52,0.0837965596846537,1
53,0.08546124059158042,1
54,0.08683204425856743,1
55,0.08704145754115834,1
56,0.09217979285982296,1
57,0.09302351082482196,1
58,0.09336779108393106,1
59,0.0942998840169369,1
60,0.0958832540139792,1
61,0.09876129015221997,1
62,0.09895971948714202,1
63,0.09990591525837818,1
64,0.1020683520289866,1
65,0.1024652353575096,1
66,0.1039811943913282,1
67,0.1043155541054114,1
68,0.1062895565191262,1
69,0.1086177243667416,1
70,0.1093439483014201,1
71,0.1122988719504988,1
72,0.1124355573559234,1
73,0.1127000840547662,1
74,0.112821658943764,1
75,0.115513491142647,1
76,0.1162858807761689,1
77,0.1207942827967974,1
78,0.1216360451812716,1
79,0.1257411741416211,1
80,0.1260934172714981,1
81,0.1282588848330956,1
82,0.1286908850676026,1
83,0.1317851986844246,1
84,0.1326452347000831,1
85,0.1339032020723649,1
86,0.1340157884041911,1
87,0.1355850592105246,1
88,0.1359478010851898,1
89,0.1363971992510553,1
90,0.1366839920459945,1
91,0.1372832181321781,1
92,0.1387409047358385,1
93,0.13938719819107,1
94,0.1398133451563996,1
95,0.140801660829643,1
96,0.1433569103993227,1
97,0.1436073561055564,1
98,0.1439640801919597,1
99,0.1447619040337551,1
100,0.1453792994831492,1
101,0.1464239847250188,1
102,0.1472008207851471,1
103,0.1485755483510219,1
104,0.1486081497426901,1
105,0.1496448205443235,1
106,0.1505735363515149,1
107,0.1544941910357758,1
108,0.1549187545367154,1
109,0.1555232081419644,1
110,0.1560244760857087,1
111,0.1595517101650689,1
112,0.1599115750840183,1
113,0.1617613046531397,1
114,0.1629286188702736,1
115,0.1632443015020442,1
116,0.1649832189324658,1
117,0.1657085138726744,1
118,0.1668947915871033,1
119,0.168282041286823,1
120,0.1716049984453821,1
121,0.1726875531706547,1
122,0.1743693512072038,1
123,0.1756600712237711,1
124,0.1760616362557915,1
125,0.1802238107906568,1
126,0.1817172262673267,1
127,0.1818563254837204,1
128,0.1824090414581321,1
129,0.1835609238543593,1
130,0.1836788505001895,1
131,0.1849619718367231,1
132,0.1867345972410842,1
133,0.1870062586363714,1
134,0.1878315011710492,1
135,0.1881635179605231,1
136,0.1897980195027053,1
137,0.1930834088029475,1
138,0.1933194818703803,1
139,0.19343944266174,1
140,0.1949868732607836,1
141,0.197342138036631,1
142,0.1981606509332877,1
143,0.1982283772583485,1
144,0.1983958116735864,1
145,0.1988738478536773,1
146,0.1992061544206486,1
147,0.1992884026696962,1
148,0.2002181953757469,1
149,0.2004491295629849,1
150,0.2010888103245465,1
151,0.201499876927536,1
152,0.2025038830606055,1
153,0.2032916192607761,1
154,0.2036285164474149,1
155,0.2043192125201158,1
156,0.2052018750397204,1
157,0.2054533286366794,1
158,0.2076772704985725,1
159,0.2079962927067623,1
160,0.2084114683069894,1
161,0.2129814084137951,1
162,0.2201888830259071,1
163,0.2211821590831182,1
164,0.2216720991144247,1
165,0.2218032467821173,1
166,0.2233458091737493,1
167,0.2244034901431453,1
168,0.2244184008809566,1
169,0.2266918105095518,1
170,0.2272787120954295,1
171,0.2276472403552817,1
172,0.2281517207171095,1
173,0.2303604813928016,1
174,0.2309205870666577,1
175,0.2329184152573631,1
176,0.2372439087092093,1
177,0.2381401348385909,1
178,0.2399083500957852,1
179,0.2400993501649213,1
180,0.2407837438703197,1
181,0.2416895397763839,1
182,0.2424223046756826,1
183,0.2429548163899245,1
184,0.2437856394484615,1
185,0.2460680881383604,1
186,0.2462039518065593,1
187,0.2468408621850756,1
188,0.2471225187527624,1
189,0.2478568904247455,1
190,0.2508412018938485,1
191,0.2516645224220252,1
192,0.2534948062444521,1
193,0.2547346883148688,1
194,0.2578641981605674,1
195,0.2580107395100275,1
196,0.2623096157057555,1
197,0.2631626534381928,1
198,0.2633163558662294,1
199,0.2654023473414758,1
200,0.2674918409878421,1
201,0.2713987623797253,1
202,0.271724142413181,1
203,0.2730994005390732,1
204,0.2763213929781753,1
205,0.2769642827065975,1
206,0.2774258304970364,1
207,0.2809737374496931,1
208,0.2835013927662951,1
209,0.2847291336286926,1
210,0.2875265062121115,1
211,0.288464277579414,1
212,0.2887758535107134,1
213,0.2888483183404382,1
214,0.2903433631675106,1
