,R,vel,velerr
0,0.00746387879714084,223.4,3.799999952316284
1,0.00932775227306705,218.0,4.099999904632568
2,0.01127758321880118,224.0,3.299999952316284
3,0.0117225427987142,233.9,2.900000095367432
4,0.01175622654646081,216.4,1.5
5,0.01175758870173959,208.9,2.5
6,0.01965685051814468,210.5,2.200000047683716
7,0.01988340732017492,230.9,4.699999809265137
8,0.02013142484596347,230.0,1.0
9,0.02017605043771014,217.6,4.5
10,0.02250859282804357,226.7,2.099999904632568
11,0.02263527921533103,234.4,10.0
12,0.02429190980936791,217.9,3.900000095367432
13,0.0245703350974754,221.8,5.0
14,0.02658099931127748,219.3,2.599999904632568
15,0.02782997154242535,227.0,1.899999976158142
16,0.03130494049275188,221.4,2.099999904632568
17,0.03214322175633796,228.3,2.5
18,0.03249338126402764,211.7,1.299999952316284
19,0.0326504509464936,226.1,2.700000047683716
20,0.03755530977967585,225.0,5.099999904632568
21,0.03835392999391159,221.8,0.5
22,0.03840293216393085,223.0,5.199999809265137
23,0.03963863245997781,205.9,24.60000038146973
24,0.04290180917889926,221.1,2.900000095367432
25,0.04326959255440372,219.9,4.900000095367432
26,0.04518561788322452,218.5,3.200000047683716
27,0.04599592728643093,222.8,0.4000000059604645
28,0.04665258839991557,222.8,3.099999904632568
29,0.04714427194241247,224.2,3.900000095367432
30,0.04802925371435753,221.4,2.099999904632568
31,0.04827991490859115,227.93,0.05000000074505806
32,0.05180560564105063,227.1,0.4000000059604645
33,0.05339826067606786,210.1,2.5
34,0.05465389071612779,223.886002,0.06048500165343285
35,0.05500259948956779,214.6,0.5
36,0.05615777832653582,222.0,8.300000190734863
37,0.05992471629920019,209.1,2.700000047683716
38,0.06064906904554535,219.1,4.099999904632568
39,0.06594785811789598,226.6,8.399999618530273
40,0.06638734330379803,225.2,2.900000095367432
41,0.06712700010804684,217.8,1.600000023841858
42,0.06770626753737422,190.2,4.5
43,0.06856490506673338,228.4,6.5
44,0.06894127643270204,214.2,3.200000047683716
45,0.06938972344365221,141.5,5.800000190734863
46,0.06941484473741724,221.5,3.299999952316284
47,0.07203590043942563,215.3,6.5
48,0.07292786291471368,223.9,4.800000190734863
49,0.07455184616513456,211.8,1.700000047683716
50,0.07535728921608208,222.5,0.1000000014901161
51,0.07615321197715061,218.6,1.399999976158142
52,0.07645630848114954,239.4,7.400000095367432
53,0.07703844196435025,227.5,0.800000011920929
54,0.07710631066791286,212.1,1.5
55,0.07720945219188967,213.4,2.700000047683716
56,0.0785079315985458,208.0,0.300000011920929
57,0.08088169944966728,224.2,2.599999904632568
58,0.0809312850528079,212.4,2.200000047683716
59,0.08165275322859318,217.4,1.5
60,0.0824110313438859,222.5,1.899999976158142
61,0.08269921531705951,-537.208984,0.04182099923491478
62,0.08340913656969563,220.339996,0.2772130072116852
63,0.0835534268752494,226.8,0.800000011920929
64,0.08484075041788786,232.5,0.1000000014901161
65,0.08509233143523744,228.2,2.5
66,0.08516332758240121,211.6,0.6000000238418579
67,0.08549012294482015,220.2,7.199999809265137
68,0.08576401268093177,229.4,3.5
69,0.08601482008863795,220.3,2.299999952316284
70,0.08772264213442636,233.2,4.5
71,0.08841619744296386,212.8,5.5
72,0.08855130091645658,219.8,0.699999988079071
73,0.0886216983214423,220.3,3.0
74,0.0895995666561915,233.1,7.800000190734863
75,0.08961821534349196,218.0,2.0
76,0.08985321762170621,216.3,1.899999976158142
77,0.08987359062055224,222.4,4.900000095367432
78,0.09016796658147161,215.8,7.099999904632568
79,0.09017654186884014,213.8,3.700000047683716
80,0.09071067690044726,216.55,1.0
81,0.09087574149884797,230.1,0.1000000014901161
82,0.09116531815352674,236.8,0.8999999761581421
83,0.09226619582675633,206.1,1.299999952316284
84,0.09230531276354911,231.9,0.1000000014901161
85,0.09491065817617866,211.5,7.900000095367432
86,0.09510657023311712,190.3,4.800000190734863
87,0.09533214793711413,218.4,5.400000095367432
88,0.0958972635647649,224.5,7.099999904632568
89,0.0963503190476072,206.4,3.0
90,0.09718601000038794,223.6,4.0
91,0.09990859957679925,235.5,1.200000047683716
92,0.1004573566174087,221.7,3.200000047683716
93,0.1009220260821185,223.9,5.800000190734863
94,0.1013052292169562,237.6,8.699999809265137
95,0.1017896402090156,33.53,3.150000095367432
96,0.102084210413923,225.5,2.299999952316284
97,0.1023313486555906,229.1,2.799999952316284
98,0.1028532503854908,228.8,4.300000190734863
99,0.1030024649117113,210.7,11.89999961853027
100,0.1036241536343489,220.5,2.400000095367432
101,0.1040982411537519,230.8,1.899999976158142
102,0.1050977649422213,218.335999,0.4056380093097687
103,0.1054515124818345,212.6,9.0
104,0.1055198551480437,224.5,0.1000000014901161
105,0.1067374348597589,211.7,2.799999952316284
106,0.1067425702153844,222.3,2.299999952316284
107,0.1068572352342663,208.8,2.799999952316284
108,0.107139815904066,214.7,5.0
109,0.1077091418496295,226.4,3.099999904632568
110,0.1082879129487116,94.3,7.300000190734863
111,0.1087806919896534,211.4,7.400000095367432
112,0.1089784233274488,213.1,2.200000047683716
113,0.1091430682905816,220.2,2.0
114,0.1096106344238573,222.7,4.0
115,0.1105902372874929,222.1,3.400000095367432
116,0.1111546064175318,227.4,1.200000047683716
117,0.1112304005432698,222.7,2.0
118,0.1115652652910521,222.5,0.6000000238418579
119,0.1118724208295339,227.4,1.899999976158142
120,0.1119039263368239,219.4,4.400000095367432
121,0.1124404913199375,222.8,2.5
122,0.1128396251222788,207.3,8.0
123,0.1130146346370855,220.8,2.700000047683716
124,0.1130300314231489,216.4,2.0
125,0.113287885804073,227.2,0.4000000059604645
